,#AUTHID,STATUS,sentiNEG,sentiPOS,sentiNEU,sentiCOMPOUND,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY
1066,2badb47503a98766c89e266d1130969a,is very happy with her very first scrubs!!! :D,0.0,0.567,0.433,0.8797,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/10/09 08:14 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1067,2badb47503a98766c89e266d1130969a,cooking ?? + ????! >?<,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/12/09 04:34 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1068,2badb47503a98766c89e266d1130969a,only has $6.78 in her bank account. should I sell my skull?,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/17/09 05:13 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1069,2badb47503a98766c89e266d1130969a,insomnia. help me! (vodka?),0.0,0.499,0.501,0.4574,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/18/09 08:40 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1070,2badb47503a98766c89e266d1130969a,everything isn't always perfect.,0.5,0.0,0.5,-0.4585,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/15/09 10:53 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1071,2badb47503a98766c89e266d1130969a,"today was a failure. impression was bad. exit quiz was bad. everyone, hand me over your vodka.",0.39,0.193,0.417,-0.7351,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/29/09 08:37 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1072,2badb47503a98766c89e266d1130969a,I wish we don't have our damn necks.,0.0,0.498,0.502,0.607,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/21/09 05:06 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1073,2badb47503a98766c89e266d1130969a,is affraid of not getting married before she turns 35.,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/28/09 04:01 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1074,2badb47503a98766c89e266d1130969a,is up all night for no reason..,0.268,0.0,0.732,-0.296,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,10/20/09 09:04 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1075,2badb47503a98766c89e266d1130969a,"Dear Chicago, what should I do when I miss you so much? :'(",0.324,0.166,0.51,-0.3566,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,10/12/09 08:38 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1076,2badb47503a98766c89e266d1130969a,pulling sequential allnighters + having 2am McDonalds + no time for skin care make-ups + can't stop coughing = a sad fat female zombie-like human being named Soo.,0.076,0.265,0.659,0.6643,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,11/11/09 05:37 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1077,2badb47503a98766c89e266d1130969a,got crazy studying for the midterm.,0.324,0.0,0.676,-0.34,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,11/04/09 04:36 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1078,2badb47503a98766c89e266d1130969a,had gummy worms for snack and thought of arteries and veins. oh my freaking god.,0.156,0.117,0.726,-0.1779,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,10/02/09 05:27 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1079,2badb47503a98766c89e266d1130969a,someone get me a ticket to chicago please and i'll love you forever and ever and ever.,0.0,0.317,0.683,0.7579,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,10/30/09 12:52 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1080,2badb47503a98766c89e266d1130969a,is coughing like an old lady a day before her death.,0.271,0.174,0.556,-0.34,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,10/17/09 04:45 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1081,2badb47503a98766c89e266d1130969a,is a happy human being :D,0.0,0.72,0.28,0.8286,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,11/20/09 10:38 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1082,2badb47503a98766c89e266d1130969a,is living life fully.,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,10/23/09 09:19 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1083,2badb47503a98766c89e266d1130969a,First Snow in the City and I was out in the snow~!!! .........alone.,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/06/09 02:10 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1084,2badb47503a98766c89e266d1130969a,Is AT&T really that bad in NY? sprint vs. at&t if not getting verizon? :$,0.226,0.063,0.711,-0.6111,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,11/28/09 05:40 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1085,2badb47503a98766c89e266d1130969a,is sick.. again.... :'(,0.516,0.0,0.484,-0.4939,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/05/09 12:33 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1086,2badb47503a98766c89e266d1130969a,i feel like the only reason i'm here is to develop my test taking skills.,0.0,0.161,0.839,0.3612,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,11/08/09 06:23 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1087,2badb47503a98766c89e266d1130969a,insomnia help...! tips anyone?,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/10/09 04:28 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1088,2badb47503a98766c89e266d1130969a,Thanksgiving in 2 days but I'm more excited about Christmas already! >< ? ............. damn it....,0.198,0.183,0.619,-0.0779,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,11/24/09 06:03 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1089,2badb47503a98766c89e266d1130969a,time to explore some fancy restaurants in the city. yumyum + my mom's $$$$$$$.,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/21/09 01:41 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1090,2badb47503a98766c89e266d1130969a,1 down. 17 more to go then we finally get to sleep more than 4 hours a day.,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,11/16/09 09:01 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1091,2badb47503a98766c89e266d1130969a,is in love with veniero's pastry <3 <3 muah muah,0.0,0.769,0.231,0.9485,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/28/09 05:34 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1092,2badb47503a98766c89e266d1130969a,partay. for few hours.,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/11/09 06:01 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1093,2badb47503a98766c89e266d1130969a,O... M.... G.......!!!!!!!!!!!!!!!!!!!!!!!!,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/17/09 02:26 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1094,2badb47503a98766c89e266d1130969a,got old within last few days and will probably get deteriorated by the end of final exams.,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/03/09 05:06 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1095,2badb47503a98766c89e266d1130969a,someone motivate me to study plz...,0.0,0.342,0.658,0.3818,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/14/09 01:56 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1096,2badb47503a98766c89e266d1130969a,1st semester as a D1 is OFFICIALLY DONE!!!!!!!!!!!!!!!!!!!!!,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/18/09 07:27 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1097,2badb47503a98766c89e266d1130969a,will work out at least 3 times a week !!!,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,01/05/10 11:27 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1098,2badb47503a98766c89e266d1130969a,is :D !,0.0,0.812,0.188,0.6514,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,12/24/09 11:18 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1099,2badb47503a98766c89e266d1130969a,i need to grow up.,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,01/21/10 01:55 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1100,2badb47503a98766c89e266d1130969a,I <3 MY LIFE.,0.0,0.592,0.408,0.4404,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,01/22/10 03:07 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1101,2badb47503a98766c89e266d1130969a,I LOVE ANATOMY VERY MUCH,0.0,0.583,0.417,0.6369,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,09/05/09 04:46 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1102,2badb47503a98766c89e266d1130969a,"dear weekly quiz, r u F kidding me?",0.0,0.571,0.429,0.4588,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,01/26/10 04:14 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1103,2badb47503a98766c89e266d1130969a,Err:510,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,01/31/10 07:40 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1104,2badb47503a98766c89e266d1130969a,butterflies in my stomach :$,0.231,0.0,0.769,-0.0516,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,02/02/10 06:02 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1105,2badb47503a98766c89e266d1130969a,chicago for spring break in early march? should i?,0.0,0.0,1.0,0.0,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,02/03/10 07:31 PM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1106,2badb47503a98766c89e266d1130969a,i don't feel like studying this semester AT ALL.,0.232,0.0,0.768,-0.2755,3.55,2.3,3.65,4.65,4.6,n,n,y,y,y,01/19/10 03:43 AM,379.0,66420.9,93.22,0.03,69191.0,0.49,0.27
1107,1c10cc0852579d2fa000e3fc3327bb98,"for the united fans reading, dont worry be happy 92-93: LWDW. Champions. 95-96: LWWW. Champions. 96-97: WDDD. Champions. 98-99: DDWW. Champions. 00-01: WDDW. Champions 02-03: WDDW. Champions. 07-08: DDLW. Champions. 08-09: DWLD. Champions. 09-10: WL?.",0.05,0.546,0.404,0.9825,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,08/20/09 07:30 AM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1108,1c10cc0852579d2fa000e3fc3327bb98,"just read the mark hughes interview in the mirror, unbelieveable ego to have after 6 games, puts mourinho in the shade",0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,09/23/09 01:38 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1109,1c10cc0852579d2fa000e3fc3327bb98,got a job working on the seasfront..love it!,0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,07/02/09 08:56 AM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1110,1c10cc0852579d2fa000e3fc3327bb98,"""The road of excess leads to the palace of wisdom.""",0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,07/04/09 07:35 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1111,1c10cc0852579d2fa000e3fc3327bb98,tip for today..never talk to a potential employer when drunk,0.231,0.0,0.769,-0.34,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,07/30/09 02:59 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1112,1c10cc0852579d2fa000e3fc3327bb98,tony gubba does my nut in,0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,08/08/09 03:44 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1113,1c10cc0852579d2fa000e3fc3327bb98,got sick of the crap ?5 haircuts so upgraded to the ?22 haircut today.still crap.,0.415,0.0,0.585,-0.8176,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,08/19/09 05:03 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1114,1c10cc0852579d2fa000e3fc3327bb98,owen gets the number seven?! you just have to love the balls on ferguson,0.0,0.326,0.674,0.6996,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,07/13/09 07:30 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1115,1c10cc0852579d2fa000e3fc3327bb98,"No time table on life, always follow your heart",0.216,0.0,0.784,-0.296,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,08/21/09 06:27 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1116,1c10cc0852579d2fa000e3fc3327bb98,any cougars in ross?,0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,09/24/09 03:08 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1117,1c10cc0852579d2fa000e3fc3327bb98,Any *PROPNAME* Jokes?,0.0,0.5,0.5,0.25,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,10/11/09 07:50 AM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1118,1c10cc0852579d2fa000e3fc3327bb98,"Barcelona, bueno aires, rio de janerio, san diego...cant make up my mind",0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,10/16/09 07:35 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1119,1c10cc0852579d2fa000e3fc3327bb98,*PROPNAME* to miss play off....good start to the day ;),0.124,0.333,0.543,0.4019,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,10/22/09 10:27 AM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1120,1c10cc0852579d2fa000e3fc3327bb98,really looking forward to sunday,0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,10/20/09 08:46 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1121,1c10cc0852579d2fa000e3fc3327bb98,"being robbed of 3 points is one thing but a world cup? the late seed, a deflection and *PROPNAME* doing a cameo...fuck me its too much",0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,11/18/09 11:18 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1122,1c10cc0852579d2fa000e3fc3327bb98,classic reality check from keane,0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,11/20/09 10:36 AM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1123,1c10cc0852579d2fa000e3fc3327bb98,well holy shit i think we could make the world cup yet...,0.245,0.143,0.612,-0.3612,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,11/30/09 12:21 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1124,1c10cc0852579d2fa000e3fc3327bb98,Just watched the *PROPNAME* press conference...3 years in england and he's still using a translator!...explains a lot..dont need brains to have talent,0.0,0.14,0.86,0.4753,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,07/14/09 08:06 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1125,1c10cc0852579d2fa000e3fc3327bb98,money is a disease,0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,09/11/09 11:51 AM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1126,1c10cc0852579d2fa000e3fc3327bb98,down to 10 men and we're still kicking arse,0.0,0.0,1.0,0.0,2.6,2.65,2.1,2.2,3.5,n,n,n,n,n,02/10/10 08:34 PM,139.0,9100.53,96.27,0.04,9251.0,0.49,0.11
1127,0737e4e4980f56c9fb1cb5743001c917,wants to learn how to make French macaroons,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/20/09 04:21 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1128,0737e4e4980f56c9fb1cb5743001c917,is turning into a hermit,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/23/09 02:00 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1129,0737e4e4980f56c9fb1cb5743001c917,is back in the left coast,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,06/25/09 06:22 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1130,0737e4e4980f56c9fb1cb5743001c917,gets to play asian nanny today!,0.0,0.35,0.65,0.4003,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,06/18/09 05:37 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1131,0737e4e4980f56c9fb1cb5743001c917,J'ai ne sais pas,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,06/16/09 03:44 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1132,0737e4e4980f56c9fb1cb5743001c917,needs sleep...in Baltimore,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,06/23/09 02:51 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1133,0737e4e4980f56c9fb1cb5743001c917,is in love with the Lincoln Memorial...<3,0.0,0.412,0.588,0.6369,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,06/25/09 04:15 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1134,0737e4e4980f56c9fb1cb5743001c917,is looking at old travel pictures...uh oh...,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,06/29/09 07:22 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1135,0737e4e4980f56c9fb1cb5743001c917,is re-evaluating...again,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,06/15/09 02:33 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1136,0737e4e4980f56c9fb1cb5743001c917,is cooking chicken adobo tonight!,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/01/09 12:00 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1137,0737e4e4980f56c9fb1cb5743001c917,wants to join the circus or pack parachutes,0.0,0.239,0.761,0.296,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/08/09 10:21 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1138,0737e4e4980f56c9fb1cb5743001c917,anyone want to sublease my pretty North Beach studio so I can spend the rest of my life traveling?,0.0,0.22,0.78,0.5423,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/07/09 08:29 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1139,0737e4e4980f56c9fb1cb5743001c917,has bangs,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/06/09 03:59 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1140,0737e4e4980f56c9fb1cb5743001c917,"s landlord brought someone to do work on my apartment and he totally recognized my place from tv...lol, I guess that's more of my 15 minutes...<3",0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/09/09 02:01 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1141,0737e4e4980f56c9fb1cb5743001c917,might have to trade in bastille day celebrations for a nice quiet night in my apartment...if anyone wants to hang tonight let me know.,0.0,0.113,0.887,0.4215,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/14/09 10:23 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1142,0737e4e4980f56c9fb1cb5743001c917,would rather have too many dreams and reach half of them then not enough dreams to reach for.,0.0,0.352,0.648,0.6808,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/11/09 02:06 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1143,0737e4e4980f56c9fb1cb5743001c917,wonders if it's a better idea to stay home and not celebrate Hemingway's birthday with free absinthe drinks since I think I'm getting sick :(,0.275,0.186,0.539,-0.4585,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/21/09 11:13 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1144,0737e4e4980f56c9fb1cb5743001c917,has the Camino De Santiago on my mind again...the effects of receiving emails from my Spaniard friends.,0.0,0.162,0.838,0.4767,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/15/09 06:28 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1145,0737e4e4980f56c9fb1cb5743001c917,is a sucker for academics,0.531,0.0,0.469,-0.5267,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/28/09 07:23 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1146,0737e4e4980f56c9fb1cb5743001c917,"is sad the wood furniture making class is full...small business, voice, and either beginning principles of fashion design or beginning theatre?",0.134,0.0,0.866,-0.4767,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/29/09 05:07 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1147,0737e4e4980f56c9fb1cb5743001c917,stupid t-mobile commercial being filmed in SF today...totally reminding me how much I miss jumping out of planes.,0.25,0.0,0.75,-0.6124,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/05/09 06:31 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1148,0737e4e4980f56c9fb1cb5743001c917,"wants to take a trip through Tunisia, Egypt, Greece, Turkey, Lebanon, Israel, Jordan, Bhutan, Kazakhstan, Xinjiang (China), Mongolia, and end up in Shanghai to see old friends and maybe throw in Hainan for some beachy fun...ok magic travel fairy do your t",0.0,0.074,0.926,0.4767,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/24/09 09:28 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1149,0737e4e4980f56c9fb1cb5743001c917,"Il est difficle de vaincre ses passions, et impossible de les satisfaire.",0.0,0.225,0.775,0.4939,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/04/09 05:12 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1150,0737e4e4980f56c9fb1cb5743001c917,"is becoming sentimental as I work on the notes for my novel...""if you're friends with __ you must either be gorgeous or brilliant and from our conversation I must say it's both.""",0.0,0.337,0.663,0.9217,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/16/09 11:48 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1151,0737e4e4980f56c9fb1cb5743001c917,really wants to take French and Arabic but then I really won't have any free time in the fall,0.173,0.0,0.827,-0.5504,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/03/09 05:55 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1152,0737e4e4980f56c9fb1cb5743001c917,"*PROPNAME* of all trades, master of none, though oft times better than master of one!",0.0,0.186,0.814,0.4926,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/11/09 05:32 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1153,0737e4e4980f56c9fb1cb5743001c917,starting to feel like my old self again,0.0,0.263,0.737,0.3612,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/19/09 04:02 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1154,0737e4e4980f56c9fb1cb5743001c917,"<3's united's frequent flyer miles sale...I have enough miles to fly anywhere except Australia...hmm, where to go?",0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/16/09 10:28 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1155,0737e4e4980f56c9fb1cb5743001c917,"""runs like a girl, but she runs fast"" -thanks Jo :P",0.0,0.583,0.417,0.8689,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/10/09 04:26 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1156,0737e4e4980f56c9fb1cb5743001c917,I think I'm addicted to buying Chinese stocks...time to look for domestic investments again?,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/18/09 05:59 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1157,0737e4e4980f56c9fb1cb5743001c917,kind of likes getting up early and getting more done in my morning than I would otherwise,0.0,0.157,0.843,0.4215,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/18/09 04:46 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1158,0737e4e4980f56c9fb1cb5743001c917,turns out I actually am allergic to my work,0.239,0.0,0.761,-0.296,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/11/09 07:54 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1159,0737e4e4980f56c9fb1cb5743001c917,wonders what can go wrong?,0.437,0.0,0.563,-0.4767,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/23/09 12:03 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1160,0737e4e4980f56c9fb1cb5743001c917,just made vegan cayenne cupcakes filled with salted caramel sauce and drizzled with lavender icing...from scratch!,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/26/09 04:54 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1161,0737e4e4980f56c9fb1cb5743001c917,wants to watch *PROPNAME* & *PROPNAME* minus the *PROPNAME* portion...what a way to satisfy both the francophile and foodie in me,0.0,0.143,0.857,0.4588,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/21/09 05:19 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1162,0737e4e4980f56c9fb1cb5743001c917,is excited for the newest movie adaptation of Brave New World!  <3 *PROPNAME*,0.0,0.473,0.527,0.8398,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/07/09 08:51 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1163,0737e4e4980f56c9fb1cb5743001c917,? coeur vaillant rien d'impossible.,0.0,0.0,1.0,0.0,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/17/09 04:41 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1164,0737e4e4980f56c9fb1cb5743001c917,"is drunk, thnak god for summer fridays at work",0.209,0.183,0.609,-0.0772,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,07/10/09 07:15 AM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
1165,0737e4e4980f56c9fb1cb5743001c917,wishes I had a professional kitchen to play in,0.0,0.444,0.556,0.4588,3.35,2.3,4.1,2.4,4.5,n,n,y,n,y,08/21/09 09:27 PM,431.0,91298.5,98.98,0.01,91701.0,0.5,0.03
